bucket,destination,source,date,firm,reason,sha256
maybe,maybe/2026/07/2026-07-19-2026.html,/home/seb/IdeaProjects/test/all-mails/eurostarshotelcompany.com/Star Traveler _startraveler@eurostarshotelcompany.com_/2026/05/1/body.html,2026-07-19,2026,stay-related confirmation/reservation,ef4ca552da9344eb4dfa1d45a0250bfae5e4c503e8db40440cdd36c97652a97d
maybe,maybe/2025/10/2025-10-01-2025.html,/home/seb/IdeaProjects/test/all-mails/eurostarshotelcompany.com/Star Traveler _startraveler@eurostarshotelcompany.com_/2025/10/1/body.html,2025-10-01,2025,stay-related payment/receipt signal but not a clear invoice,d99c34c5470f72a33a2b02c4d3f2559ea221df59d38f05d5745b94e517f470d1
maybe,maybe/2025/10/2025-10-02-2025.html,/home/seb/IdeaProjects/test/all-mails/eurostarshotelcompany.com/Star Traveler _startraveler@eurostarshotelcompany.com_/2025/10/2/body.html,2025-10-02,2025,stay-related payment/receipt signal but not a clear invoice,bf48a241cffcfe4d1c1f5b6d6ccede7cad5d36fea31a8ef01663a20b2ed42551
maybe,maybe/2026/02/2026-02-01-Starling Hotel Residence Geneve-2.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2026/02/1/body.html,2026-02-01,Starling Hotel Residence Geneve,stay-related receipt explicitly says it is not an invoice,5ecf66bfc9b2b0042c94d4c696684f59b1e75622d6d880818303e831f99c1918
maybe,maybe/2026/02/2026-02-03-Ramada Encore by Wyndham Geneva.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2026/02/6/body.html,2026-02-03,Ramada Encore by Wyndham Geneva,stay-related payment/receipt signal but not a clear invoice,64e60317ab376384c839672d51525aa0aa233a9c9fae9224e3195a735278b45d
maybe,maybe/2026/02/2026-02-03-Ramada Encore by Wyndham Geneva-2.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2026/02/9/body.html,2026-02-03,Ramada Encore by Wyndham Geneva,stay-related payment/receipt signal but not a clear invoice,a74543d9d4fb4ad9bbf039c1aeed3c71badeb8b5bfe96e1d4dfe4b1c8bac5a41
maybe,maybe/2026/02/2026-02-10-Design Hotel f6.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2026/02/8/body.html,2026-02-10,Design Hotel f6,stay-related receipt explicitly says it is not an invoice,caa53dae2b43634041346a35419dd6d0a702eeccf49b1fedcba16a537f5fe224
maybe,maybe/2026/02/2026-02-03-Ramada Encore by Wyndham Geneva-3.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2026/02/3/body.html,2026-02-03,Ramada Encore by Wyndham Geneva,stay-related payment/receipt signal but not a clear invoice,7b2875fbbf5bb2d13a0fa25c687d5c6cb5b540a35edb99c0087376185c14a4cf
maybe,maybe/2026/02/2026-02-10-Design Hotel f6-2.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2026/02/5/body.html,2026-02-10,Design Hotel f6,stay-related receipt explicitly says it is not an invoice,69f7ba7e91498109ebe7c10afefc86f297c2f5c4b52f3e32f0eedca32203c49c
maybe,maybe/2026/02/2026-02-10-Design Hotel f6-3.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2026/02/2/body.html,2026-02-10,Design Hotel f6,stay-related receipt explicitly says it is not an invoice,b99ea2676b3380ae6155a815131d4349ba0bcbf581b460ea8b2c2aec508e7bd6
maybe,maybe/2026/02/2026-02-07-Starling Hotel Residence Geneve.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2026/02/7/body.html,2026-02-07,Starling Hotel Residence Geneve,stay-related receipt explicitly says it is not an invoice,adf11af86061ff25cbed4694b37f55c9479b44a3a6e66be4e9ec75614738701a
maybe,maybe/2026/02/2026-02-04-Starling Hotel Residence Geneve.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2026/02/4/body.html,2026-02-04,Starling Hotel Residence Geneve,stay-related receipt explicitly says it is not an invoice,1a79840bea98508a0c4da442b26222bb2cddc8d82ad8f772c47546985f4ccc09
maybe,maybe/2026/01/2026-01-12-Hotel des Tourelles.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2026/01/1/body.html,2026-01-12,Hotel des Tourelles,stay-related receipt explicitly says it is not an invoice,9af44bb7924ed4ce345fe95ee8147fff6d5a433c266c00c2644aaa96fd8f2a07
maybe,maybe/2026/01/2026-01-12-Hotel des Tourelles-2.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2026/01/3/body.html,2026-01-12,Hotel des Tourelles,stay-related receipt explicitly says it is not an invoice,1012e109a302bdc42a7b5dae02663cfe0e01eaebb93aab2d7664327c70fba67e
maybe,maybe/2026/01/2026-01-12-Hotel des Tourelles-3.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2026/01/2/body.html,2026-01-12,Hotel des Tourelles,stay-related receipt explicitly says it is not an invoice,50942c7ac5e5196b56528b8d2e3deafa96cbbff4d19675e81604045ac76209be
maybe,maybe/2025/09/2025-09-01-Ramada Encore by Wyndham Geneva-2.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2025/09/1/body.html,2025-09-01,Ramada Encore by Wyndham Geneva,stay-related receipt explicitly says it is not an invoice,207986d0537db126a5b19bb34833fac1a1bc6d5182e95e55741924042c3477d0
maybe,maybe/2025/09/2025-09-03-Ramada Encore by Wyndham Geneva-2.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2025/09/3/body.html,2025-09-03,Ramada Encore by Wyndham Geneva,stay-related receipt explicitly says it is not an invoice,1fa38794116868df67ecc499c5371e5ce20f02df3d05ef21e5d2071afc4f7314
maybe,maybe/2025/09/2025-09-02-Ramada Encore by Wyndham Geneva.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2025/09/2/body.html,2025-09-02,Ramada Encore by Wyndham Geneva,stay-related receipt explicitly says it is not an invoice,da91f0f14f7d7600c12a0d343ef32c8dbc08af3de2b96fb3b92f3036319bba46
maybe,maybe/2025/10/2025-10-13-Nash Airport Hotel.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2025/10/1/body.html,2025-10-13,Nash Airport Hotel,stay-related receipt explicitly says it is not an invoice,c2cb085b63a987b4afd50c8b1e3d7bb1314a49836f45fad742a7db790e2ff469
maybe,maybe/2025/10/2025-10-06-Ramada Encore by Wyndham Geneva.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2025/10/6/body.html,2025-10-06,Ramada Encore by Wyndham Geneva,stay-related receipt explicitly says it is not an invoice,e16a97ebd35cc5ed8eef18a3c02be9cdaf04fae95b71fd75a6746da4ef4f8616
maybe,maybe/2025/10/2025-10-13-Nash Airport Hotel-2.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2025/10/3/body.html,2025-10-13,Nash Airport Hotel,stay-related receipt explicitly says it is not an invoice,b80ee2521461fcddd53100044974f712463deb0da2d8818f1685453bd0880c88
maybe,maybe/2025/10/2025-10-13-Nash Airport Hotel-3.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2025/10/5/body.html,2025-10-13,Nash Airport Hotel,stay-related receipt explicitly says it is not an invoice,9d88a9917d2d9ed60e81cc6e2ef82e1aecd56130c99ba054cc77901f713a6119
maybe,maybe/2025/10/2025-10-02-Ramada Encore by Wyndham Geneva.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2025/10/2/body.html,2025-10-02,Ramada Encore by Wyndham Geneva,stay-related receipt explicitly says it is not an invoice,4082a82e6a2e514965bf555138c8959c7324e4873cde66adc40cc0cd5f89adca
maybe,maybe/2025/10/2025-10-04-Ramada Encore by Wyndham Geneva.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2025/10/4/body.html,2025-10-04,Ramada Encore by Wyndham Geneva,stay-related receipt explicitly says it is not an invoice,f336f1276b7580488e3e9b34625a61a152ca6cb39e4a6fe4167d1249a67be1be
maybe,maybe/2025/07/2025-07-01-Starling Hotel Residence Geneve-2.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2025/07/1/body.html,2025-07-01,Starling Hotel Residence Geneve,stay-related receipt explicitly says it is not an invoice,784ef8232e5dc1c88ed5ed6a2e6d117acbff6c421ff04ee633f4c4a18b37facb
maybe,maybe/2025/07/2025-07-03-Starling Hotel Residence Geneve-2.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2025/07/3/body.html,2025-07-03,Starling Hotel Residence Geneve,stay-related receipt explicitly says it is not an invoice,b68f2a7378dd81ccd2cd1b1c4ee34e2e5aaa37bf02271148ba69b3ef79f6eb88
maybe,maybe/2025/07/2025-07-02-Starling Hotel Residence Geneve.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2025/07/2/body.html,2025-07-02,Starling Hotel Residence Geneve,stay-related receipt explicitly says it is not an invoice,38852aa83d7a6fd307e96b916f668d10b374d4505cfa110c43a76f9c697da0bc
maybe,maybe/2025/08/2025-08-01-Ramada Encore by Wyndham Geneva.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2025/08/1/body.html,2025-08-01,Ramada Encore by Wyndham Geneva,stay-related receipt explicitly says it is not an invoice,c95f3e0e881b4009e07c088bcb719a06c0aff57f078e8ffe365644426c0e6a6c
maybe,maybe/2025/08/2025-08-03-Ramada Encore by Wyndham Geneva.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2025/08/3/body.html,2025-08-03,Ramada Encore by Wyndham Geneva,stay-related receipt explicitly says it is not an invoice,b49a488bc6aa73e9206944fba9b2c39d78e6a4fb7c96ee6bfe6d0f546da99e99
maybe,maybe/2025/08/2025-08-02-Ramada Encore by Wyndham Geneva.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2025/08/2/body.html,2025-08-02,Ramada Encore by Wyndham Geneva,stay-related receipt explicitly says it is not an invoice,50ec8ae64021e7b8aee1db4817efafea3475a77ef26c62505af0a9ac31a233d3
maybe,maybe/2025/05/2025-05-13-Ramada Encore by Wyndham Geneva-2.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2025/05/1/body.html,2025-05-13,Ramada Encore by Wyndham Geneva,stay-related receipt explicitly says it is not an invoice,a9df8d04c2f6ed57e55c1832d59394e01313d932e2c283eb8600e2108af02e43
maybe,maybe/2025/05/2025-05-13-Ramada Encore by Wyndham Geneva-3.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2025/05/2/body.html,2025-05-13,Ramada Encore by Wyndham Geneva,stay-related receipt explicitly says it is not an invoice,d6d0f8eb40cdbd78eb0f0cc51830bf9e2b729719d96e91d85bee6a1644f52d7b
maybe,maybe/2025/12/2025-12-28-Riad O LY.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2025/12/1/body.html,2025-12-28,Riad O LY,stay-related receipt explicitly says it is not an invoice,186057935d21d5baa8c049210ac017cbc0240fc8f284f0b5c319cd27116bce61
maybe,maybe/2025/12/2025-12-28-Riad O LY-2.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2025/12/3/body.html,2025-12-28,Riad O LY,stay-related receipt explicitly says it is not an invoice,643b0c10141a9682a32fb28835c54ce009987acd3a9126035694e425859a2353
maybe,maybe/2025/12/2025-12-28-Riad O LY-3.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2025/12/2/body.html,2025-12-28,Riad O LY,stay-related receipt explicitly says it is not an invoice,1bf3bc4e1f1bb6cce8575b4e61b6f833325a7e5669f1eb58a97e82150abc65c2
maybe,maybe/2025/11/2025-11-01-Ramada Encore by Wyndham Geneva.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2025/11/1/body.html,2025-11-01,Ramada Encore by Wyndham Geneva,stay-related receipt explicitly says it is not an invoice,219194fa5f0d1dd224cc8352b50dc728ec8bc149a769dd2c18428c4497bba181
maybe,maybe/2025/11/2025-11-03-Ramada Encore by Wyndham Geneva.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2025/11/3/body.html,2025-11-03,Ramada Encore by Wyndham Geneva,stay-related receipt explicitly says it is not an invoice,9d81d754979801b1a0c3699e579b66cdacfd2396f02e8d4a6827a7201f762e97
maybe,maybe/2025/11/2025-11-02-Ramada Encore by Wyndham Geneva.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2025/11/2/body.html,2025-11-02,Ramada Encore by Wyndham Geneva,stay-related receipt explicitly says it is not an invoice,a971dc40e80884d7723664b0afed6aa51d4d06ebc651772c81c4c81d83275b57
maybe,maybe/2025/04/2025-04-01-Starling Hotel Residence Geneve.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2025/04/1/body.html,2025-04-01,Starling Hotel Residence Geneve,stay-related receipt explicitly says it is not an invoice,0dfe6af7c7bc76a124e73532abf084e651dea84663923e8fc666a4b30c0a9e22
maybe,maybe/2025/04/2025-04-02-Starling Hotel Residence Geneve.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Booking.com_ _noreply-payments@booking.com_/2025/04/2/body.html,2025-04-02,Starling Hotel Residence Geneve,stay-related receipt explicitly says it is not an invoice,49b55e6c11462f751fa02e2a0f47e5da6ea715e2c031c5a343faaa4ab64f11ef
maybe,maybe/2026/02/2026-02-03-Ramada Encore by Wyndham Geneva-4.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Ramada Encore by Wyndham Geneva via Booking.com_ _noreply@booking.com_/2026/02/1/body.html,2026-02-03,Ramada Encore by Wyndham Geneva,stay-related payment/receipt signal but not a clear invoice,956846a0f4701547cd11ca378cd879ff2147adefd1eee84efbe2155d24731509
duplicate,maybe/2026/02/2026-02-03-Ramada Encore by Wyndham Geneva-4.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Ramada Encore by Wyndham Geneva via Booking.com_ _noreply@booking.com_/2026/02/3/body.html,,,duplicate of maybe/2026/02/2026-02-03-Ramada Encore by Wyndham Geneva-4.html,956846a0f4701547cd11ca378cd879ff2147adefd1eee84efbe2155d24731509
duplicate,maybe/2026/02/2026-02-03-Ramada Encore by Wyndham Geneva-4.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Ramada Encore by Wyndham Geneva via Booking.com_ _noreply@booking.com_/2026/02/2/body.html,,,duplicate of maybe/2026/02/2026-02-03-Ramada Encore by Wyndham Geneva-4.html,956846a0f4701547cd11ca378cd879ff2147adefd1eee84efbe2155d24731509
maybe,maybe/2025/09/2025-09-24-Ramada Encore by Wyndham Geneva.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Ramada Encore by Wyndham Geneva via Booking.com_ _noreply@booking.com_/2025/09/1/body.html,2025-09-24,Ramada Encore by Wyndham Geneva,stay-related payment/receipt signal but not a clear invoice,118c88425c28c4262ebe9f82476ef3e464848669f56bab73971634b71e92d620
duplicate,maybe/2025/09/2025-09-24-Ramada Encore by Wyndham Geneva.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Ramada Encore by Wyndham Geneva via Booking.com_ _noreply@booking.com_/2025/09/3/body.html,,,duplicate of maybe/2025/09/2025-09-24-Ramada Encore by Wyndham Geneva.html,118c88425c28c4262ebe9f82476ef3e464848669f56bab73971634b71e92d620
duplicate,maybe/2025/09/2025-09-24-Ramada Encore by Wyndham Geneva.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Ramada Encore by Wyndham Geneva via Booking.com_ _noreply@booking.com_/2025/09/2/body.html,,,duplicate of maybe/2025/09/2025-09-24-Ramada Encore by Wyndham Geneva.html,118c88425c28c4262ebe9f82476ef3e464848669f56bab73971634b71e92d620
maybe,maybe/2025/10/2025-10-02-Ramada Encore by Wyndham Geneva-2.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Ramada Encore by Wyndham Geneva via Booking.com_ _noreply@booking.com_/2025/10/1/body.html,2025-10-02,Ramada Encore by Wyndham Geneva,stay-related payment/receipt signal but not a clear invoice,265785dcff718d66d5faffe3faf29f91cdf18acfe9ab06ca0a202fa6e093dfcd
duplicate,maybe/2025/10/2025-10-02-Ramada Encore by Wyndham Geneva-2.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Ramada Encore by Wyndham Geneva via Booking.com_ _noreply@booking.com_/2025/10/2/body.html,,,duplicate of maybe/2025/10/2025-10-02-Ramada Encore by Wyndham Geneva-2.html,265785dcff718d66d5faffe3faf29f91cdf18acfe9ab06ca0a202fa6e093dfcd
maybe,maybe/2025/09/2025-09-03-Ramada Encore by Wyndham Geneva-3.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Ramada Encore by Wyndham Geneva via Booking.com_ _noreply@booking.com_/2025/08/1/body.html,2025-09-03,Ramada Encore by Wyndham Geneva,stay-related payment/receipt signal but not a clear invoice,32bf3518e15c1ba2a6cd6eed974459c42cdd9392565bb057e1b34eb0de18c4bf
maybe,maybe/2025/09/2025-09-03-Ramada Encore by Wyndham Geneva-4.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Ramada Encore by Wyndham Geneva via Booking.com_ _noreply@booking.com_/2025/08/6/body.html,2025-09-03,Ramada Encore by Wyndham Geneva,stay-related payment/receipt signal but not a clear invoice,0c3feaea027de39ee7414d20833dfe06acb7fac67d80631d9e96f62e32296a02
duplicate,maybe/2025/09/2025-09-03-Ramada Encore by Wyndham Geneva-3.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Ramada Encore by Wyndham Geneva via Booking.com_ _noreply@booking.com_/2025/08/3/body.html,,,duplicate of maybe/2025/09/2025-09-03-Ramada Encore by Wyndham Geneva-3.html,32bf3518e15c1ba2a6cd6eed974459c42cdd9392565bb057e1b34eb0de18c4bf
duplicate,maybe/2025/09/2025-09-03-Ramada Encore by Wyndham Geneva-3.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Ramada Encore by Wyndham Geneva via Booking.com_ _noreply@booking.com_/2025/08/5/body.html,,,duplicate of maybe/2025/09/2025-09-03-Ramada Encore by Wyndham Geneva-3.html,32bf3518e15c1ba2a6cd6eed974459c42cdd9392565bb057e1b34eb0de18c4bf
duplicate,maybe/2025/09/2025-09-03-Ramada Encore by Wyndham Geneva-4.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Ramada Encore by Wyndham Geneva via Booking.com_ _noreply@booking.com_/2025/08/2/body.html,,,duplicate of maybe/2025/09/2025-09-03-Ramada Encore by Wyndham Geneva-4.html,0c3feaea027de39ee7414d20833dfe06acb7fac67d80631d9e96f62e32296a02
duplicate,maybe/2025/09/2025-09-03-Ramada Encore by Wyndham Geneva-4.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Ramada Encore by Wyndham Geneva via Booking.com_ _noreply@booking.com_/2025/08/4/body.html,,,duplicate of maybe/2025/09/2025-09-03-Ramada Encore by Wyndham Geneva-4.html,0c3feaea027de39ee7414d20833dfe06acb7fac67d80631d9e96f62e32296a02
maybe,maybe/2025/05/2025-05-13-Ramada Encore by Wyndham Geneva-4.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Ramada Encore by Wyndham Geneva via Booking.com_ _noreply@booking.com_/2025/05/1/body.html,2025-05-13,Ramada Encore by Wyndham Geneva,stay-related payment/receipt signal but not a clear invoice,41cd4a6e837b6addbee8781c53d914b744c63e60ad8c362b22d50b441af6ff82
maybe,maybe/2025/05/2025-05-13-Ramada Encore by Wyndham Geneva-5.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Ramada Encore by Wyndham Geneva via Booking.com_ _noreply@booking.com_/2025/05/6/body.html,2025-05-13,Ramada Encore by Wyndham Geneva,stay-related payment/receipt signal but not a clear invoice,8be12e737d2e2da58f7dd4130d6df379094b1454bce03c90f8e0cfd6a312c50d
maybe,maybe/2025/05/2025-05-13-Ramada Encore by Wyndham Geneva-6.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Ramada Encore by Wyndham Geneva via Booking.com_ _noreply@booking.com_/2025/05/8/body.html,2025-05-13,Ramada Encore by Wyndham Geneva,stay-related payment/receipt signal but not a clear invoice,1790df51cb2c82b27c222b4655756b56c901c3dcd6f52a514dddee0cf6431561
maybe,maybe/2025/05/2025-05-13-Ramada Encore by Wyndham Geneva-7.html,/home/seb/IdeaProjects/test/all-mails/booking.com/_Ramada Encore by Wyndham Geneva via Booking.com_ _noreply@booking.com_/2025/05/3/body.html,2025-05-13,Ramada Encore by Wyndham Geneva,stay-related payment/receipt signal but not a clear invoice,1edac60f7b5cc208bbb04418503928361210ff0976af5c9de50bef710545144c
